OriginalFoodCode,OriginalFoodName,EnglishFoodName,ScientificFoodName,OtherFoodNames,OriginalFoodGroupCode,FoodGroupIS1,FoodGroupIS2,FoodGroupIS3,CodexFoodStandards,ArticleNumber,E_number,INS_code,LangualCodes,CODEXAdditives,CODEXFood,CODEXContaminants,FAOBalanceSheet,CIAAFood,EuroCode2,AgriculturalConditions,Cuisine,EdiblePortion,WastePortion,NatureofEdiblePortion,NatureofWaste,TypicalServingSize,TypicalWeightperPiece,Colour,FinalPreparation,SpecificGravity,NitrogenProteinFactor,FattyAcidFactor,GenericImage,SpecificImage,Producer,Distributor,Retailer,AreaOfOrigin,AreaOfProcessing,AreaofConsumption,WebPublishReady,ListOfIngredients,Remarks,DateOfGeneration,GeneratedBy,DateOfUpdate,UpdatedBy
0031,"KOLMUNNI, hrár","Blue whiting, fillet, raw",Micromesistius poutassou,,08.01,8,1,13,,,,,A0267 A0802 B1837 C0125 E0116 F0003 G0003 H0003 J0003 K0001 M0001 N0001 P0024 R0135,,,,,,,,,44,56,,,,,,,,6.250,0.000,,,,,,,,,J,,,1992-04-20 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1193,"JÓGÚRTDRYKKUR, léttur, m perum, án viðbætts sykurs","Yoghurt drink, low fat, no sugar added, w pears",,,01.02,01,02,,,,,,,,,,,,,,,100,,,,250,,,,,0.000,0.000,,,MS Selfossi,,,,,,J,,Skammtur: 1 dós,2009-06-30 11:28:43.643,,2010-05-04 08:44:08.0,
1016,"SNAKK, Tortilla flögur",Tortilla chips,,,14.02,14,2,,,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,Flögur úr maís,2001-09-30 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0589,"BRAUÐ, hafrabrauð","Bread, oat meal",,,04.04,4,4,23,,,,,A0178 A0818 B1418 C0208 E0147 F0014 G0005 H0259 H0322 H0753 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,5.700,0.940,,,,,,,,,J,,,1993-05-03 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1048,"1944 RÉTTUR, súrsætt svínakjöt","1944 dish, sweet & sour pork",,,16.03,16,3,,,,,,A0172 A0799 B1322 C0208 E0134 F0018 G0005 G0014 H0191 H0212 H0227 J0131 K0001 M0172 N0036 P0024 Z0112,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,N,,með grænmeti og hrísgrjónum,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1115,"MJÓLKURDRYKKUR, 0,5% fita, hrein","Milk drink, fat 0.5%",,Drykkjarmjólk,01.01,1,1,,,,,,A0148 A0780 B1201 C0235 E0123 F0018 G0003 H0247 J0135 K0001 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.000,,,,,,,,,N,,,2003-08-18 00:00:00.0,ÓR,2010-04-19 01:13:18.0,
0759,"NÚÐLUR, eggjanúðlur, þurrkaðar","Noodles, egg, dried",,,04.07,4,7,23,,,,,A0275 A0815 B1079 C0208 E0147 F0003 G0003 H0138 H0186 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,,2001-12-21 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0378,"SKYR, skyr.is, án viðb. sykurs","Skyr, skyr.is, no sugar added",,,01.02,1,2,,,,,,A0101 A0783 B1201 C0235 E0119 F0018 G0003 H0107 H0248 J0151 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.000,,,,,,,,,J,,,2001-09-29 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0463,TÓMATÞYKKNI,"Tomato paste, concentrated",,Tómatpúre.,05.07,5,7,33,,,,,A0152 A0827 B1276 C0140 E0135 F0014 G0003 H0113 J0123 K0003 M0151 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.800,,,,,,,,,J,,,1996-11-23 00:00:00.0,ÓR,2011-05-18 09:59:28.0,
0680,"SALAT, fisksalat",Fish salad,,,15.03,15,3,29,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,,1992-01-10 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0573,"EGG, hettumáfsegg, hrá","Egg, black-headed gull, raw",,,09.01,9,1,5,,,,,A0261 A0791 B1563 C0194 E0139 F0003 G0003 H0003 J0003 K0003 M0156 N0039 P0024,,,,,,,,,89,11,,,,,,,,6.250,0.830,,,,,,,,,J,,,1991-10-04 00:00:00.0,ÓR,2010-05-14 05:03:08.0,
0639,"GRÁSLEPPA, hrá","Lumpsucker, female, flesh, raw",Cyclopterus lumpus,,08.01,8,1,13,,,,,A0267 A0802 B1823 C0268 E0150 F0003 G0003 H0003 J0003 K0001 M0001 N0001 P0024 R0135,,,,,,,,,100,0,,,,,,,,6.250,0.900,,,,,,,,,J,,,1991-12-18 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0738,PAPRIKUDUFT,Paprika powder,,,13.01,13,1,33,,,,,A0113 A0857 B2630 C0139 E0106 F0003 G0003 H0003 H0138 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1992-03-06 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0709,"KLEINUHRINGIR, án súkkulaðis","Cruller, deep fried, without chocolate",,,04.06,4,6,21,,,,,A0248 A0821 B1312 C0208 E0105 F0014 G0029 H0184 H0186 H0227 H0749 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,,1996-06-11 00:00:00.0,ÓR,2011-04-09 03:33:54.0,
0460,SÓLBLÓMAFRÆ,Sunflower seeds,Helianthus annuus,,06.03,6,3,24,,,,,A0305 A0823 B1547 C0134 E0150 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,5.300,0.940,,,,,,,,,J,,Án hýðis.,1996-11-23 00:00:00.0,ÓR,2011-05-16 02:09:35.0,
1245,"ORKUDRYKKUR, Burn orkuskot","Energy drink, Burn shot",,,12.05,12,5,,,,,,,,,,,,,,,100,,,,50,,,,,0.000,0.000,,,,,,,,,J,,"Skammtur: 1 flaska 50 ml.
Innihald: Vatn, sýrustillar (E330, E331), tárín, koffín, glúkónólaktón, bragðefni, bindiefni (E452), rotvarnarefni (E202, E211), litarefni (E150d).",2010-04-19 15:40:37.78,,2010-09-04 12:55:05.0,
1139,"KAKÓDRYKKUR, Mjólkursams, léttmjólk","Cocoa drink, made from low fat milk",,,01.01,1,1,,,,,,A0148 A0845 B1201 C0235 E0123 F0018 G0003 H0136 H0231 H0247 H0749 J0135 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,200,,,,,6.380,0.000,,,,,,,,,J,,Vöruheiti: Létt kakó,2003-11-08 00:00:00.0,ÓR,2010-05-15 09:18:00.0,
0080,"SÓSA, SALATSÓSA, þúsundeyja, 37%","Dressing, Thousand Island",,,15.01,15,1,28,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1992-04-20 00:00:00.0,ÓR,2011-04-17 04:46:43.0,
0708,"BJÓR, 4,5% alkóhól af rúmmáli","Beer, lager, alc. 4,5% by vol.",,,12.06,12,6,33,,,,,A0195 A0847 B1230 C0102 E0123 F0018 G0003 H0151 H0232 H0246 H0253 J0135 K0003 M0175 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,"3,6% alkóhól af þyngd",1996-06-06 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0532,"LÚÐA, með raspi, steikt","Halibut, breaded, fried",Hippoglossus hippoglossus,,08.01,8,1,13,,,,,A0267 A0804 B1877 C0268 E0133 F0014 G0025 H0188 H0319 J0003 K0001 M0001 N0001 P0024 R0135,,,,,,,,,80,20,,,,,,,,0.000,0.000,,,,,,,,,N,,,1996-09-06 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0917,"KÚSKÚS, hrátt","Couscous, dry",,,04.07,4,7,,,,,,A0149 A0815 B1079 C0208 E0153 F0003 G0003 H0138 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0495,"OSTUR, blokkostur, 21% fita","Cheese, firm, processed, fat 21%",,,02.01,2,1,4,,,,,A0282 A0787 B1201 C0245 E0147 F0014 G0003 H0119 H0306 J0135 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,N,,"Fastur, bræddur, 21% fita",1992-02-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0859,"HRÍSMJÓLK, með sætri sósu","Milk, with rice, sweetened",,,01.03,1,3,1,,,,,A0148 A0781 B1201 C0235 E0110 F0018 G0003 H0133 H0147 H0296 H0321 H0749 J0135 K0001 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,J,,"Mjólkurréttur: Mjólk, hrísgrjón og sæt sósa",1996-06-19 00:00:00.0,ÓR,2010-07-10 09:39:17.0,
0496,"OSTUR, blokkostur, 17% fita","Cheese, firm, processed, fat 17%",,,02.01,2,1,4,,,,,A0282 A0787 B1201 C0245 E0147 F0014 G0003 H0119 H0306 J0135 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,N,,"Fastur, bræddur, 17% fita",1992-02-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0825,"SVÍNAKÓTILETTUR, hráar","Pork, cutlets, raw",Sus scrofa,,07.03,7,3,7,,,,,A0150 A0794 B1136 C0266 E0133 F0003 G0003 H0247 H0398 J0003 K0001 M0001 N0001 P0024 Z0031,,,,,,,,,74,26,,,,,,,,6.250,0.920,,,,,,,,,J,,,1996-09-07 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0574,"EGG, svartbaksegg, hrá","Egg, great black-backed gull, raw",,,09.01,9,1,5,,,,,A0261 A0791 B1563 C0194 E0139 F0003 G0003 H0003 J0003 K0003 M0156 N0039 P0024,,,,,,,,,89,11,,,,,,,,6.250,0.830,,,,,,,,,J,,,1991-10-03 00:00:00.0,ÓR,2010-05-14 05:04:00.0,
1093,"BÆTIEFNI, fjölvítamín, heilsutvenna","Vitamin capsules, heilsutvenna",,,17.01,17,1,,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,Lýsi hf.,,,,,,N,,INNIHALD Í HYLKI,2002-07-09 00:00:00.0,ÓR,2010-05-15 12:27:38.0,
0838,"KAKÓDUFT, fituskert","Cocoa, powder, low fat",,,12.01,12,1,33,,,,,A0272 A0845 B1318 C0155 E0106 F0014 G0003 H0138 H0230 H0247 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1996-06-09 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1118,"HAMBORGARI, steiktur, McDonald","Hamburger, McDonald, fried",,,16.01,16,1,6,,,,,A0218 A0799 B1161 C0125 E0105 F0014 G0025 H0152 H0207 H0212 H0256 H0753 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,Uppskrift S249,2003-08-22 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0442,"LAUKUR, hrár","Onion, raw",Allium cepa,,05.01,5,1,33,,,,,A0152 A0826 B1300 C0240 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024,,,,,,,,,90,10,,,,,,,,6.250,0.800,,,,,,,,,J,,,1996-11-23 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0871,"HNETUR, pistasíuhnetur",Pistachio nuts,Pistacia vera,,06.03,6,3,24,,,,,A0260 A0823 B1416 C0155 E0150 F0014 G0001 H0138 J0116 K0003 M0001 N0001 P0024,,,,,,,,,52,48,,,,,,,,0.000,0.000,,,,,,,,,J,,,1996-06-20 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0789,"ANANAS, hrár","Pinealpple, raw",Ananas comosus,,06.01,6,1,33,,,,,A0143 A0833 B1484 C0140 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,53,47,,,,,,,,0.000,0.000,,,,,,,,,J,,Hrár,1993-03-08 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0283,"SÚKKULAÐI, rjómasúkkulaði, hnetur","Chocolate, milk, with nuts",,,11.03,11,3,25,,,,,A0272 A0839 B1012 C0108 E0147 F0014 G0003 H0117 H0177 H0184 H0221 H0231 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.940,,,,,,,,,J,,,1996-06-03 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0988,"PASTA, Tortellini með osti, soðið","Pasta, Tortellini with cheese, boil",,,04.07,4,7,,,,,,A0275 A0815 B1079 C0208 E0147 F0014 G0015 H0143 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2002-01-10 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0967,"ORKUDRYKKUR, Magic","Energy drink, Magic",,,12.05,12,5,,,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0617,"RÚLLUTERTA, ljós","Cake, rulluterta, yellow",,,04.06,4,6,21,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,,2001-12-21 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0962,"ÍÞRÓTTADRYKKUR, Leppin","Sport drink, Leppin",,,12.05,12,5,,,,,,A0241 A0871 B1217 C0005 E0130 F0001 G0003 H0108 H0109 H0168 H0281 J0001 K0003 M0172 N0036 P0024,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0411,"EGGJARAUÐUR, hænu-, hráar","Egg, chicken, yolk, raw",,,09.01,9,1,5,,,,,A0261 A0791 B1713 C0215 E0130 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.830,,,,,,,,,J,,,1993-05-28 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0302,"UFSI, með raspi, forsteiktur","Saithe/pollock, breaded, precooked",,,08.01,8,1,13,,,,,A0267 A0804 B1440 C0268 E0133 F0018 G0025 H0188 H0319 J0001 K0003 M0001 N0001 P0024 R0135,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,N,,Sneiðar með brauðmylsnu,1992-04-07 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0745,FERSKJUR,"Peach, raw",Prunus persica,,06.01,6,1,33,,,,,A0143 A0833 B1350 C0140 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,87,13,,,,,,,,0.000,0.000,,,,,,,,,J,,,1993-03-10 00:00:00.0,ÓR,2011-05-11 04:11:10.0,
0007,"SMJÖRLÍKI, súperrúlla","Margarine, bakery",,,10.05,10,5,19,,,,,A0231 A0807 B1017 C0190 E0119 F0014 G0003 H0174 H0306 H0358 J0100 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,Notað í vínarbrauð.,1997-02-27 00:00:00.0,ÓR,2010-01-25 02:04:47.0,
0227,"SVARTFUGL, kjöt, bringur, hráar","Guillemot, meat, breast, raw",Uria aalge,,07.07,7,7,9,,,,,A0273 A0795 B1563 C0268 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.910,,,,,,,,,J,,,1992-01-15 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0308,"ÍS, jurtaís","Ice cream substitute, vegetable fat",,,03.02,3,2,2,,,,,A0159 A0789 B1013 C0190 E0102 F0018 G0003 H0136 H0178 J0136 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.842,,,,,,,,,J,,Úr jurtafeiti,2001-12-21 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0091,"SVIÐ, soðin","Lamb heads, boiled",,,07.09,7,9,8,,,,,A0150 A0796 B1669 C0265 E0150 F0014 G0016 H0003 J0003 K0003 M0001 N0001 P0024 Z0048,,,,,,,,,30,70,,,,,,,,6.250,0.000,,,,,,,,,J,,,1996-11-22 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0551,"KJÚKLINGARÉTTUR,  m grænm & rjóma",Chicken dish with vegetables&cream,,,16.03,16,3,,,,,,,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,N,,Pottréttur. Uppskr S438,1991-05-28 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0280,BLÁBER,"Bog bilberry, raw",Vaccinium uliginosum,,06.02,6,2,33,,,,,A0143 A0833 B2970 C0140 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1993-03-09 00:00:00.0,ÓR,2011-05-11 02:27:47.0,
0229,"BRINGUKOLLAR, soðnir, súrsaðir","Lamb meat, boiled, pickled in whey",,,07.01,7,1,11,,,,,A0150 A0797 B1669 C0243 E0125 F0014 G0016 H0107 H0260 J0104 K0003 M0001 N0001 P0024 R0262 Z0022,,,,,,,,,100,0,,,,,,,,6.250,0.953,,,,,,,,,J,,,1988-07-26 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0682,"BAKA, saltfiskbaka","Pie, with salted fish",,,16.04,16,4,22,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,N,,"(Saltfiskur,laukur,deig,paprika...",1992-04-18 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0074,"SÍLD, niðursoðin, Kippers","Herring, fillet, canned, Kippers",,,08.05,8,5,13,,,,,A0267 A0803 B1414 C0268 E0133 F0014 G0003 H0118 H0151 H0173 J0110 K0021 M0151 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.900,,,,,,,,,J,,Reykt,1992-05-26 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0513,"BEIKON, steikt","Bacon, fried",,,07.03,7,3,7,,,,,A0279 A0797 B1136 C0268 E0100 F0014 G0030 H0003 J0003 K0001 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1991-05-03 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1050,"1944 RÉTTUR, Tikka Masala","1944 dish, Tikka Masala",,,16.03,16,3,,,,,,A0172 A0799 B1322 C0208 E0134 F0018 G0005 G0014 H0171 H0184 H0212 H0227 J0131 K0001 M0172 N0036 P0024 Z0112,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,N,,kjúklingur m. ananas og jógúrt,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1025,"SÍLD, marineruð, í tómatsósu","Herring, marinated, in tomato sauce",,,08.04,8,4,,,,,,A0267 A0803 B1414 C0268 E0152 F0003 G0003 H0151 H0158 H0173 H0190 H0200 J0100 K0037 M0132 N0004 P0024 R0135,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,J,,,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0557,"SPAGHETTÍ, soðið","Spaghetti, boiled",,,04.07,4,7,23,,,,,A0275 A0815 B1079 C0208 E0153 F0014 G0015 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1993-05-12 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1112,"KJÖTPOTTRÉTTUR, með grænmeti og rjómasósu, soðinn","Meat dish, with vegetables and cream, boiled",,,16.03,16,3,,,,,,,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,,,,,,,J,,Uppskrift S219,2003-08-14 00:00:00.0,ÓR,2010-05-15 10:01:33.0,
1172,"HRÍSGRJÓNADRYKKUR, kalkbættur","Rice drink, calcium added",,,12.04,12,4,,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,2009-03-23 00:00:00.0,ÓR,2010-07-12 03:37:50.0,
0633,ÁFIR,Butter milk,,,01.01,1,1,1,,,,,A0148 A0780 B1201 C0216 E0121 F0001 G0001 H0001 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,J,,,1991-12-18 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0396,"KEX, saltkex","Crackers, salted",,,04.05,4,5,21,,,,,A0242 A0821 B1312 C0208 E0140 F0014 G0005 H0138 H0173 J0116 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,1993-05-13 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1258,HÖRFRÆOLÍA,Flax seed oil,,,10.01,10,1,,,,,,,,,,,,,,,100,,,,,,,,,0.000,0.000,,,,,,,,,N,,,2010-09-24 12:34:17.033,,2010-09-24 12:37:17.0,
1230,"ÍS, límonaðiís, Sun Lolly","Shorbet, Sun Lolly",,,03.03,3,3,,,,,,,,,,,,,,,100,,,,65,,,,,0.000,0.000,,,"Co-Ro Food A/S, Danmörku",,,,,,J,,"Varan er seld í 65g pakkningum sem eru geymdar við stofuhita og frystar fyrir neyslu. 
Innihald: Vatn, sykur, ananas (5%)- og vínberjasafi (5%) úr þykkni, sítrónusýra, bragðefni, pektín, guargúmmí, litarefni (beta-karótín).
Gerilsneytt.
Uppskrift U57.",2010-03-06 11:13:02.0,,2011-03-20 04:04:22.0,
0139,"FEITI, hert sojaolía","Fat, hydrogenated soyabean oil",,,10.05,10,5,18,,,,,A0129 A0807 B1452 C0190 E0151 F0014 G0003 H0174 J0001 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.956,,,,,,,,,N,,Til djúpsteikingar,1989-08-22 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0600,EPLABAKA,Apple pie,,Eplapæ,04.06,4,6,21,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,Uppskrift U24,1996-07-01 00:00:00.0,ÓR,2011-04-16 08:42:46.0,
0242,"SÍLD, marineruð, í majonessósu","Herring, pickled, in sauce",,,08.04,8,4,13,,,,,A0267 A0803 B1414 C0268 E0152 F0003 G0003 H0151 H0158 H0173 H0190 H0200 J0100 K0040 M0132 N0040 P0024 R0135,,,,,,,,,100,0,,,,,,,,6.250,0.000,,,ORA hf.,,,,,,J,,"Niðurlögð síld í sósu í glerkrukkum.  
Uppskrift U22.",2001-05-24 00:00:00.0,ÓR,2011-05-16 11:31:58.0,
0874,"OSTUR, Parmesan, rifinn","Cheese, Parmesan",,,02.01,2,1,4,,,,,A0310 B1201 C0245 E0117 F0003 G0001 H0138 H0247 H0253 H0328 J0116 J0151 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,J,,,1996-06-21 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
1217,"KLEINUR, Myllan","Cruller, deep fried",,,04.06,4,6,21,,,,,,,,,,,,,,100,,,,,,,,,5.700,0.930,,,Myllan hf,Myllan hf,Verslanir,,,,J,,Djúpsteiktar,2010-01-24 17:13:40.643,,2010-01-24 05:33:43.0,
0465,"LAMBALIFUR, steikt","Liver, lamb, fried",,,07.09,7,9,12,,,,,A0150 A0796 B1669 C0176 E0150 F0014 G0025 H0003 J0003 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.741,,,,,,,,,J,,"(Lifur,smjörlíki,hveiti,salt)",1991-05-28 00:00:00.0,ÓR,2009-09-02 08:48:11.0,
1226,"SKYR, krakkaskyr, ávaxta-","Skyr, krakkaskyr, fruit",,,01.02,1,2,,,,,,,,,,,,,,,100,,,,,,,,,6.380,0.000,,,MS,,,,,,N,,"Varan er ekki lengur á markaði. Framleiðslu var hætt um mitt ár 2010.  
Tvær vörur
1. Krakkaskyr með jarðarberjum. Innihald: Undanrenna, nýmjólk, jarðarber (20%), sykur (3%), ávaxtasykur (2,5%), maíssterkja, náttúruleg bragðefni, gulrótasafi, vanilla, ostahleypir. 

2. Krakkaskyr með bönunum. Innihald: Svipað og fyrir 1.",2010-03-05 16:22:44.79,,2011-05-09 10:08:44.0,
0449,MÖNDLUR,"Almound, raw",,,06.03,6,3,24,,,,,A0260 A0823 B1272 C0133 E0150 F0003 G0003 H0001 J0003 K0003 M0001 N0001 P0024 R0001,,,,,,,,,100,0,,,,,,,,5.180,0.960,,,,,,,,,J,,,1993-05-03 00:00:00.0,ÓR,2010-05-05 04:44:15.0,
0997,"SÓSA, TÓMAT-, Salsasósa","Sauce, Salsa sauce",,,15.01,15,1,,,,,,,,,,,,,,,100,0,,,,,,,,,,,,,,,,,,N,,,2001-05-24 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0359,SYKUR,"Sugar, sucrose, white",,Strásykur. Hvítur sykur.,11.01,11,1,33,,,,,A0118 A0836 B1370 C0157 E0143 F0003 G0003 H0003 J0003 K0003 M0120 N0039 P0024,,,,,,,,,100,0,,,,,,,,0.000,0.000,,,,,,,,,J,,,2002-11-17 00:00:00.0,ÓR,2011-05-18 08:05:47.0,
0127,"APPELSÍNUSAFI, hreinn",Orange juice,,,12.04,12,4,33,,,,,A0127 A0841 B1339 C0230 E0114 F0014 G0003 H0001 J0123 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.250,0.800,,,,,,,,,J,,,1996-06-06 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0595,PITSUBOTN,"Pizza, bread",,,04.04,4,4,22,,,,,,,,,,,,,,100,0,,,,,,,,0.000,0.930,,,,,,,,,J,,,1991-12-06 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0572,"EGG, fýlsegg, hrá","Egg, fulmar, whole, raw",,,09.01,9,1,5,,,,,A0261 A0791 B1563 C0194 E0139 F0003 G0003 H0003 J0003 K0003 M0156 N0039 P0024,,,,,,,,,89,11,,,,,,,,6.250,0.830,,,,,,,,,J,,,1991-10-03 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0028,"FISMJÓLK, með ávöxtum","Milk, cultured, low fat, Fismjólk",,,01.02,1,2,,,,,,A0101 A0783 B1201 C0235 E0119 F0003 G0003 H0101 H0147 H0247 H0749 J0151 K0003 M0001 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,J,,,1998-07-20 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
0696,"BÍÓMJÓLK, ávaxta-",Cultured low fat milk with fruit,,,01.02,1,2,1,,,,,A0101 A0783 B1201 C0235 E0139 F0018 G0003 H0101 H0147 H0247 H0749 J0135 K0003 M0156 N0001 P0024,,,,,,,,,100,0,,,,,,,,6.380,0.945,,,,,,,,,J,,,2003-11-07 00:00:00.0,ÓR,2009-01-01 00:00:00.0,ÓR
